ciss_product_id,wake_sku,wake_variant_id,unit,unit_raw,ciss_price,ciss_stock,ciss_enterprise,ciss_location,package_weight_kg,expected_retail_price,expected_wholesale_price,wake_current_price,price_match,expected_stock,wake_current_stock,stock_match,price_table_expected,price_table_actual,price_table_match,wake_variant_id_actual,wake_preco_de,price_table_preco_de_actual,status,error
1439,1439,278932,,CT,195.86,1.26,2,2,,,,2.35,,,12,,,2.35,,278932,0,3.06,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1440,1440,278931,,CT,228.46,0.97,2,2,,,,2.74,,,9,,,2.74,,278931,0,3.56,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1441,1441,279381,,CT,229.47,2.71,2,2,,,,2.75,,,27,,,2.75,,279381,0,3.58,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1442,1442,279207,,CT,303.87,0.89,2,2,,,,3.65,,,8,,,3.65,,279207,0,4.75,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1443,1443,278930,,CT,333.74,3.19,2,2,,,,4,,,31,,,4,,278930,0,5.2,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1444,1444,278929,,CT,368.66,3.32,2,2,,,,4.42,,,33,,,4.42,,278929,0,5.75,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1445,1445,278928,,CT,398.53,1.76,2,2,,,,4.78,,,17,,,4.78,,278928,0,6.21,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1446,1446,279903,,CT,93.47,2.89,2,2,,,,1.12,,,28,,,1.12,,279903,0,1.46,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1447,1447,278583,,CT,69.82,15.52,2,2,,,,0.84,,,155,,,0.84,,278583,0,1.09,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1448,1448,279266,,CT,552.64,0.87,2,2,,,,6.63,,,8,,,6.63,,279266,0,8.62,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1449,1449,279334,,CT,48.69,0.38,2,2,,,,0.58,,,3,,,0.58,,279334,0,0.75,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1450,1450,279572,,CT,49.53,5.43,2,2,,,,0.59,,,54,,,0.59,,279572,0,0.77,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1451,1451,279571,,CT,54.47,-0.14,2,2,,,,0.65,,,0,,,0.65,,279571,0,0.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1452,1452,280021,,CT,65.18,3.13,2,2,,,,0.78,,,31,,,0.78,,280021,0,1.01,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1453,1453,278536,,CT,106.81,1.32,2,2,,,,1.28,,,13,,,1.28,,278536,0,1.66,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1454,1454,278535,,CT,109.13,12.16,2,2,,,,1.31,,,121,,,1.31,,278535,0,1.7,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1455,1455,278534,,CT,144.61,0.8,2,2,,,,1.74,,,8,,,1.74,,278534,0,2.26,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1456,1456,278864,,CT,192.93,1.92,2,2,,,,2.32,,,19,,,2.32,,278864,0,3.02,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1457,1457,278863,,CT,220.88,1.46,2,2,,,,2.65,,,14,,,2.65,,278863,0,3.45,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1458,1458,279203,,CT,255.42,1.21,2,2,,,,3.07,,,12,,,3.07,,279203,0,3.99,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1459,1459,279206,,CT,291.39,0,2,2,,,,3.5,,,0,,,3.5,,279206,0,4.55,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1462,1462,280104,,CT,14.07,25.9,2,2,,,,0.17,,,259,,,0.17,,280104,0,0.22,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1463,1463,280102,,CT,17.02,30.76,2,2,,,,0.2,,,307,,,0.2,,280102,0,0.26,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1464,1464,279870,,CT,18.73,62.36,2,2,,,,0.22,,,623,,,0.22,,279870,0,0.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1465,1465,280099,,CT,24.04,139.91,2,2,,,,0.29,,,1399,,,0.29,,280099,0,0.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1466,1466,280097,,CT,30.37,2.82,2,2,,,,0.36,,,28,,,0.36,,280097,0,0.47,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1467,1467,280093,,CT,28.83,14.95,2,2,,,,0.35,,,149,,,0.35,,280093,0,0.46,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1468,1468,280091,,CT,31.63,73.7,2,2,,,,0.38,,,737,,,0.38,,280091,0,0.49,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1469,1469,280090,,CT,35.43,9.4,2,2,,,,0.43,,,94,,,0.43,,280090,0,0.56,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1470,1470,280089,,CT,40.49,41.1,2,2,,,,0.49,,,411,,,0.49,,280089,0,0.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1471,1471,280088,,CT,50.62,9.84,2,2,,,,0.61,,,98,,,0.61,,280088,0,0.79,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1472,1472,279345,,CT,68.51,13.64,2,2,,,,0.82,,,136,,,0.82,,279345,0,1.07,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1473,1473,280087,,CT,68.34,37.78,2,2,,,,0.82,,,377,,,0.82,,280087,0,1.07,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1474,1474,280084,,CT,42.54,250.15,2,2,,,,0.51,,,2501,,,0.51,,280084,0,0.66,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1476,1476,280082,,CT,53.15,68.04,2,2,,,,0.64,,,680,,,0.64,,280082,0,0.83,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1477,1477,280081,,CT,59.48,143.86,2,2,,,,0.71,,,1438,,,0.71,,280081,0,0.92,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1478,1478,280079,,CT,73.08,43.8,2,2,,,,0.88,,,438,,,0.88,,280079,0,1.14,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1479,1479,279867,,CT,91.57,35.93,2,2,,,,1.1,,,359,,,1.1,,279867,0,1.43,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1480,1480,279285,,CT,117.32,9.43,2,2,,,,1.41,,,94,,,1.41,,279285,0,1.83,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1481,1481,279570,,CT,146.66,162.16,2,2,,,,1.76,,,1621,,,1.76,,279570,0,2.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1482,1482,279569,,CT,146.08,11.78,2,2,,,,1.75,,,117,,,1.75,,279569,0,2.28,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1483,1483,280075,,CT,68.64,19.03,2,2,,,,0.82,,,190,,,0.82,,280075,0,1.07,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1484,1484,280074,,CT,75.64,11.44,2,2,,,,0.91,,,114,,,0.91,,280074,0,1.18,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1485,1485,280073,,CT,84.44,10.92,2,2,,,,1.01,,,109,,,1.01,,280073,0,1.31,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1486,1486,280072,,CT,120.66,25.82,2,2,,,,1.45,,,258,,,1.45,,280072,0,1.89,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1487,1487,279568,,CT,152,0,2,2,,,,1.82,,,0,,,1.82,,279568,0,2.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1488,1488,279276,,CT,146.09,2.58,2,2,,,,1.75,,,25,,,1.75,,279276,0,2.28,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1489,1489,279567,,CT,196.87,1.35,2,2,,,,2.36,,,13,,,2.36,,279567,0,3.07,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1491,1491,280070,,CT,91.15,84.82,2,2,,,,1.09,,,848,,,1.09,,280070,0,1.42,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1492,1492,280069,,CT,103.02,11.99,2,2,,,,1.24,,,119,,,1.24,,280069,0,1.61,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1493,1493,280068,,CT,112.56,21.09,2,2,,,,1.35,,,210,,,1.35,,280068,0,1.76,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1494,1494,280066,,CT,130.54,79.92,2,2,,,,1.57,,,799,,,1.57,,280066,0,2.04,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1495,1495,280293,,CT,165.87,9.93,2,2,,,,1.99,,,99,,,1.99,,280293,0,2.59,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1496,1496,280294,,CT,190.41,13.2,2,2,,,,2.28,,,132,,,2.28,,280294,0,2.96,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1497,1497,280295,,CT,219.79,11.53,2,2,,,,2.64,,,115,,,2.64,,280295,0,3.43,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1498,1498,280296,,CT,260.19,8.23,2,2,,,,3.12,,,82,,,3.12,,280296,0,4.06,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1499,1499,280026,,CT,134.99,0.66,2,2,,,,1.62,,,6,,,1.62,,280026,0,2.11,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1500,1500,280059,,CT,185.83,6.11,2,2,,,,2.23,,,61,,,2.23,,280059,0,2.9,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1501,1501,280058,,CT,184.83,4.01,2,2,,,,2.22,,,40,,,2.22,,280058,0,2.89,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1502,1502,280297,,CT,288.3,4.61,2,2,,,,3.46,,,46,,,3.46,,280297,0,4.5,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1503,1503,280298,,CT,273.76,10.59,2,2,,,,3.29,,,105,,,3.29,,280298,0,4.28,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1504,1504,280299,,CT,346.37,10.48,2,2,,,,4.16,,,104,,,4.16,,280299,0,5.41,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1505,1505,280300,,CT,381.74,5.9,2,2,,,,4.58,,,59,,,4.58,,280300,0,5.95,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1506,1506,280055,,CT,228.39,113.848,2,2,,,,2.74,,,1138,,,2.74,,280055,0,3.56,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1507,1507,280053,,CT,234.92,46.256,2,2,,,,2.82,,,462,,,2.82,,280053,0,3.67,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1508,1508,280301,,CT,274.66,45.05,2,2,,,,3.3,,,450,,,3.3,,280301,0,4.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1509,1509,280302,,CT,302.74,26.32,2,2,,,,3.63,,,263,,,3.63,,280302,0,4.72,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1510,1510,280303,,CT,360.93,6.74,2,2,,,,4.33,,,67,,,4.33,,280303,0,5.63,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1511,1511,280049,,CT,457.08,17.75,2,2,,,,5.48,,,177,,,5.48,,280049,0,7.12,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1512,1512,280304,,CT,491.5,11.82,2,2,,,,5.9,,,118,,,5.9,,280304,0,7.67,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1513,1513,280305,,CT,468.85,6.77,2,2,,,,5.63,,,67,,,5.63,,280305,0,7.32,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1514,1514,280306,,CT,656.27,7.29,2,2,,,,7.88,,,72,,,7.88,,280306,0,10.24,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1515,1515,280307,,CT,717.36,3.01,2,2,,,,8.61,,,30,,,8.61,,280307,0,11.19,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1516,1516,280043,,CT,368.21,13.99,2,2,,,,4.42,,,139,,,4.42,,280043,0,5.75,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1517,1517,280308,,CT,439.03,21.25,2,2,,,,5.27,,,212,,,5.27,,280308,0,6.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1518,1518,280309,,CT,503.27,29.7,2,2,,,,6.04,,,297,,,6.04,,280309,0,7.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1519,1519,280310,,CT,614.26,19.1,2,2,,,,7.37,,,191,,,7.37,,280310,0,9.58,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1520,1520,280311,,CT,641.84,17.7,2,2,,,,7.7,,,177,,,7.7,,280311,0,10.01,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1521,1521,280312,,CT,806.57,7.8,2,2,,,,9.68,,,78,,,9.68,,280312,0,12.58,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1522,1522,279679,,CT,940.34,0.96,2,2,,,,11.28,,,9,,,11.28,,279679,0,14.66,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1523,1523,280313,,CT,745.86,22.46,2,2,,,,8.95,,,224,,,8.95,,280313,0,11.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1524,1524,279678,,CT,652.38,1.53,2,2,,,,7.83,,,15,,,7.83,,279678,0,10.18,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1525,1525,280314,,CT,645.33,1.65,2,2,,,,7.74,,,16,,,7.74,,280314,0,10.06,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1526,1526,280315,,CT,740.26,1.83,2,2,,,,8.88,,,18,,,8.88,,280315,0,11.54,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1527,1527,280316,,CT,888.53,0.99,2,2,,,,10.66,,,9,,,10.66,,280316,0,13.86,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1528,1528,280317,,CT,1069.92,4.24,2,2,,,,12.84,,,42,,,12.84,,280317,0,16.69,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1529,1529,280318,,CT,949.62,4.35,2,2,,,,11.4,,,43,,,11.4,,280318,0,14.82,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1530,1530,280319,,CT,1176.58,2.6700000000000004,2,2,,,,14.12,,,26,,,14.12,,280319,0,18.36,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1531,1531,280320,,CT,1512.34,4.35,2,2,,,,18.15,,,43,,,18.15,,280320,0,23.6,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1532,1532,280321,,CT,1750.84,5.35,2,2,,,,21.01,,,53,,,21.01,,280321,0,27.31,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1533,1533,280322,,CT,1241.33,1.5,2,2,,,,14.9,,,15,,,14.9,,280322,0,19.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1534,1534,280323,,CT,272.34,0.878,2,2,,,,3.27,,,8,,,3.27,,280323,0,4.25,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1535,1535,280324,,CT,305.72,3.21,2,2,,,,3.67,,,32,,,3.67,,280324,0,4.77,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1536,1536,280325,,CT,450.83,6.87,2,2,,,,5.41,,,68,,,5.41,,280325,0,7.03,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1537,1537,280326,,CT,948.39,5.61,2,2,,,,11.38,,,56,,,11.38,,280326,0,14.79,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1538,1538,280327,,CT,857.46,5.08,2,2,,,,10.29,,,50,,,10.29,,280327,0,13.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1539,1539,280328,,CT,1127.09,6.47,2,2,,,,13.53,,,64,,,13.53,,280328,0,17.59,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1540,1540,280329,,CT,873.41,4.23,2,2,,,,10.48,,,42,,,10.48,,280329,0,13.62,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1541,1541,280330,,CT,1049.86,2.01,2,2,,,,12.6,,,20,,,12.6,,280330,0,16.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1542,1542,280331,,CT,1446.25,1.43,2,2,,,,17.36,,,14,,,17.36,,280331,0,22.57,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1543,1543,280100,,CT,21.51,15.96,2,2,,,,0.26,,,159,,,0.26,,280100,0,0.34,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1544,1544,280332,,CT,468.46,1.91,2,2,,,,5.62,,,19,,,5.62,,280332,0,7.31,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1545,1545,280092,,CT,35.24,16.31,2,2,,,,0.42,,,163,,,0.42,,280092,0,0.55,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1546,1546,280333,,CT,454.31,1.53,2,2,,,,5.45,,,15,,,5.45,,280333,0,7.09,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1547,1547,280334,,CT,1239.62,3.65,2,2,,,,14.88,,,36,,,14.88,,280334,0,19.34,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1548,1548,280047,,CT,255.62,0.52,2,2,,,,3.07,,,5,,,3.07,,280047,0,3.99,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1549,1549,280335,,CT,1854.73,1.1,2,2,,,,22.26,,,11,,,22.26,,280335,0,28.94,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1550,1550,280045,,CT,318.13,9.84,2,2,,,,3.82,,,98,,,3.82,,280045,0,4.97,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1551,1551,280083,,CT,45.58,12.12,2,2,,,,0.55,,,121,,,0.55,,280083,0,0.72,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1552,1552,280044,,CT,397.88,27.33,2,2,,,,4.77,,,273,,,4.77,,280044,0,6.2,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1553,1553,280336,,CT,804.05,1.98,2,2,,,,9.65,,,19,,,9.65,,280336,0,12.55,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1554,1554,279868,,CT,746.36,1.01,2,2,,,,8.96,,,10,,,8.96,,279868,0,11.65,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1555,1555,280337,,CT,872.64,0.31,2,2,,,,10.47,,,3,,,10.47,,280337,0,13.61,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1556,1556,280338,,CT,334.2,1.9,2,2,,,,4.01,,,19,,,4.01,,280338,0,5.21,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1557,1557,280339,,CT,277.22,2.16,2,2,,,,3.33,,,21,,,3.33,,280339,0,4.33,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1558,1558,280103,,CT,17.39,13.59,2,2,,,,0.21,,,135,,,0.21,,280103,0,0.27,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1559,1559,280101,,CT,19.2,17.49,2,2,,,,0.23,,,174,,,0.23,,280101,0,0.3,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1561,1561,280095,,CT,23.28,8.14,2,2,,,,0.28,,,81,,,0.28,,280095,0,0.36,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1562,1562,280094,,CT,26,18.97,2,2,,,,0.31,,,189,,,0.31,,280094,0,0.4,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1564,1564,280098,,CT,31.51,8.58,2,2,,,,0.38,,,85,,,0.38,,280098,0,0.49,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1565,1565,280341,,CT,774.42,7.57,2,2,,,,9.29,,,75,,,9.29,,280341,0,12.08,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1566,1566,280342,,CT,1029.31,6.88,2,2,,,,12.35,,,68,,,12.35,,280342,0,16.06,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1567,1567,280343,,CT,1623.47,-0.47,2,2,,,,19.48,,,0,,,19.48,,280343,0,25.32,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1568,1568,280067,,CT,127.25,4.58,2,2,,,,1.53,,,45,,,1.53,,280067,0,1.99,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1569,1569,280344,,CT,1035.47,8.12,2,2,,,,12.43,,,81,,,12.43,,280344,0,16.16,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1570,1570,279865,,CT,1368.98,1.08,2,2,,,,16.43,,,10,,,16.43,,279865,0,21.36,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1571,1571,280345,,CT,1658.93,0.77,2,2,,,,19.91,,,7,,,19.91,,280345,0,25.88,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1572,1572,280346,,CT,2063.94,0.01,2,2,,,,24.77,,,0,,,24.77,,280346,0,32.2,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1573,1573,280347,,CT,2352.03,1.52,2,2,,,,28.22,,,15,,,28.22,,280347,0,36.69,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1574,1574,280348,,CT,1790.8,2.58,2,2,,,,21.49,,,25,,,21.49,,280348,0,27.94,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1575,1575,280349,,CT,2056.74,18.48,2,2,,,,24.68,,,184,,,24.68,,280349,0,32.08,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1576,1576,280350,,CT,2913.18,1.23,2,2,,,,34.96,,,12,,,34.96,,280350,0,45.45,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1577,1577,280351,,CT,3170.24,5.79,2,2,,,,38.04,,,57,,,38.04,,280351,0,49.45,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1578,1578,280352,,CT,2080.73,3.35,2,2,,,,24.97,,,33,,,24.97,,280352,0,32.46,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1579,1579,280080,,CT,69.28,3.79,2,2,,,,0.83,,,37,,,0.83,,280080,0,1.08,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1580,1580,280353,,CT,106.36,1.99,2,2,,,,1.28,,,19,,,1.28,,280353,0,1.66,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1581,1581,280354,,CT,167.29,2.56,2,2,,,,2.01,,,25,,,2.01,,280354,0,2.61,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1582,1582,280054,,CT,215.35,19.08,2,2,,,,2.58,,,190,,,2.58,,280054,0,3.35,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1583,1583,280355,,CT,903.07,3.79,2,2,,,,10.84,,,37,,,10.84,,280355,0,14.09,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1584,1584,280086,,CT,78.47,3.6,2,2,,,,0.94,,,36,,,0.94,,280086,0,1.22,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1585,1585,280085,,CT,33.53,2.57,2,2,,,,0.4,,,25,,,0.4,,280085,0,0.52,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1586,1586,280356,,CT,1309.9,2.37,2,2,,,,15.72,,,23,,,15.72,,280356,0,20.44,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1587,1587,280357,,CT,1796.63,2.85,2,2,,,,21.56,,,28,,,21.56,,280357,0,28.03,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1588,1588,280358,,CT,1276.55,3,2,2,,,,15.32,,,30,,,15.32,,280358,0,19.92,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1589,1589,280359,,CT,879.82,0.66,2,2,,,,10.56,,,6,,,10.56,,280359,0,13.73,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1590,1590,280360,,CT,101.51,30.35,2,2,,,,1.22,,,303,,,1.22,,280360,0,1.59,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1591,1591,280361,,CT,156.7,7.92,2,2,,,,1.88,,,79,,,1.88,,280361,0,2.44,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1592,1592,280362,,CT,166.64,4.74,2,2,,,,2,,,47,,,2,,280362,0,2.6,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1593,1593,280363,,CT,224.22,0.23,2,2,,,,2.69,,,2,,,2.69,,280363,0,3.5,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1595,1595,280046,,CT,343.94,2.96,2,2,,,,4.13,,,29,,,4.13,,280046,0,5.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1596,1596,280364,,CT,2124.97,0.91,2,2,,,,25.5,,,9,,,25.5,,280364,0,33.15,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1597,1597,279665,,CT,1736.33,1.48,2,2,,,,20.84,,,14,,,20.84,,279665,0,27.09,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1598,1598,279664,,CT,2156.47,0.25,2,2,,,,25.88,,,2,,,25.88,,279664,0,33.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1599,1599,280365,,CT,2533.8,0.89,2,2,,,,30.41,,,8,,,30.41,,280365,0,39.53,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1600,1600,280366,,CT,2942.6,0.71,2,2,,,,35.31,,,7,,,35.31,,280366,0,45.9,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1601,1601,280367,,CT,4116.33,2.18,2,2,,,,49.4,,,21,,,49.4,,280367,0,64.22,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1602,1602,280368,,CT,3972.09,0.92,2,2,,,,47.67,,,9,,,47.67,,280368,0,61.97,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1603,1603,279660,,CT,4063.73,0.06,2,2,,,,48.76,,,0,,,48.76,,279660,0,63.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1604,1604,279659,,CT,4494.7,0.29,2,2,,,,53.94,,,2,,,53.94,,279659,0,70.12,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1605,1605,280369,,CT,5626.54,0.72,2,2,,,,67.52,,,7,,,67.52,,280369,0,87.78,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1606,1606,280370,,CT,6720.85,0.81,2,2,,,,80.65,,,8,,,80.65,,280370,0,104.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1607,1607,280371,,CT,7165.73,0.46,2,2,,,,85.99,,,4,,,85.99,,280371,0,111.79,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1608,1608,280372,,CT,9204.83,1.7,2,2,,,,110.46,,,17,,,110.46,,280372,0,143.6,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1609,1609,280373,,CT,9168.05,0.54,2,2,,,,110.02,,,5,,,110.02,,280373,0,143.03,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1610,1610,280374,,CT,10275.85,0.53,2,2,,,,123.31,,,5,,,123.31,,280374,0,160.3,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
1611,1611,280375,,CT,11457.47,1.21,2,2,,,,137.49,,,12,,,137.49,,280375,0,178.74,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
